localization_event_id,array,aru_filename,event_timestamp,aru_file_center_time,bird_position_x,bird_position_y,distance_to_mic_m,nearest_recorder,aiid_label_sl,notes_sl,aiid_label_cc,notes_cc,song_based_label,final_label,data_split,clip_name,folder,rel_path,song_center_time,ovenbird_cluster_labels,baseline_resnet18_cluster_labels,hawkears_cluster_labels,birdnet_cluster_labels
SBT-3-33_oven_0031,SBT-3-33,SBT-3-33-36_0+1_1_20160614_053000.wav,2016-06-14 05:35:45-06:00,345,118.1453157,23.39113525,76.17091257,FALSE,7,,21,,21,21,val,2104_oven21.mp3,oven21,audio/SBT-3-33/oven21/2104_oven21.mp3,5,7,6,7,7
SBT-3-33_oven_0053,SBT-3-33,SBT-3-33-37_0+1_0_20160614_053000.wav,2016-06-14 05:40:36-06:00,636.2,123.9856993,22.05514494,73.44293205,FALSE,7,,21,,21,21,val,2105_oven21.mp3,oven21,audio/SBT-3-33/oven21/2105_oven21.mp3,5,7,6,6,7
SBT-3-33_oven_0053,SBT-3-33,SBT-3-33-38_0+1_1_20160614_053000.wav,2016-06-14 05:40:36-06:00,636.2,123.9856993,22.05514494,79.107331,FALSE,7,,21,,21,21,val,2106_oven21.mp3,oven21,audio/SBT-3-33/oven21/2106_oven21.mp3,5,7,6,5,8
SBT-3-33_oven_0053,SBT-3-33,SBT-3-33-42_0+1_0_20160614_053000.wav,2016-06-14 05:40:36-06:00,636.2,123.9856993,22.05514494,29.65697776,TRUE,7,,21,,21,21,val,2107_oven21.mp3,oven21,audio/SBT-3-33/oven21/2107_oven21.mp3,5,7,5,7,8
SBT-3-33_oven_0053,SBT-3-33,SBT-3-33-41_0+1_1_20160614_053000.wav,2016-06-14 05:40:36-06:00,636.2,123.9856993,22.05514494,45.39066816,FALSE,7,,21,,21,21,val,2108_oven21.mp3,oven21,audio/SBT-3-33/oven21/2108_oven21.mp3,5,7,5,6,7
SBT-3-33_oven_0053,SBT-3-33,SBT-3-33-36_0+1_1_20160614_053000.wav,2016-06-14 05:40:36-06:00,636.2,123.9856993,22.05514494,82.03089624,FALSE,7,,21,,21,21,val,2109_oven21.mp3,oven21,audio/SBT-3-33/oven21/2109_oven21.mp3,5,7,5,6,7
SBT-3-33_oven_0062,SBT-3-33,SBT-3-33-41_0+1_1_20160614_053000.wav,2016-06-14 05:43:00-06:00,780.4,118.8551829,24.92852156,40.34267001,FALSE,7,,21,,21,21,val,2110_oven21.mp3,oven21,audio/SBT-3-33/oven21/2110_oven21.mp3,5,7,6,6,7
SBT-3-33_oven_0062,SBT-3-33,SBT-3-33-42_0+1_0_20160614_053000.wav,2016-06-14 05:43:00-06:00,780.4,118.8551829,24.92852156,23.87754825,FALSE,7,,21,,21,21,val,2111_oven21.mp3,oven21,audio/SBT-3-33/oven21/2111_oven21.mp3,5,7,6,7,8
SBT-3-33_oven_0062,SBT-3-33,SBT-3-33-46_0+1_1_20160614_053000.wav,2016-06-14 05:43:00-06:00,780.4,118.8551829,24.92852156,32.53279271,FALSE,7,,21,,21,21,val,2112_oven21.mp3,oven21,audio/SBT-3-33/oven21/2112_oven21.mp3,5,7,5,6,7
SBT-3-33_oven_0062,SBT-3-33,SBT-3-33-47_0+1_0_20160614_053000.wav,2016-06-14 05:43:00-06:00,780.4,118.8551829,24.92852156,5.683997679,TRUE,7,,21,,21,21,val,2113_oven21.mp3,oven21,audio/SBT-3-33/oven21/2113_oven21.mp3,5,7,5,7,8
SBT-3-33_oven_0062,SBT-3-33,SBT-3-33-37_0+1_0_20160614_053000.wav,2016-06-14 05:43:00-06:00,780.4,118.8551829,24.92852156,67.78186141,FALSE,7,,21,,21,21,val,2114_oven21.mp3,oven21,audio/SBT-3-33/oven21/2114_oven21.mp3,5,7,6,7,7
SBT-3-33_oven_0068,SBT-3-33,SBT-3-33-10_0+1_1_20160614_053000.wav,2016-06-14 05:47:15-06:00,1036.6,287.997334,297.3090564,30.11133869,TRUE,8,,22,,22,22,val,2115_oven22.mp3,oven22,audio/SBT-3-33/oven22/2115_oven22.mp3,5,8,5,7,9
SBT-3-33_oven_0068,SBT-3-33,SBT-3-33-15_0+1_0_20160614_053000.wav,2016-06-14 05:47:15-06:00,1036.6,287.997334,297.3090564,45.53331283,FALSE,8,,22,,22,22,val,2116_oven22.mp3,oven22,audio/SBT-3-33/oven22/2116_oven22.mp3,5,8,7,7,9
SBT-3-33_oven_0068,SBT-3-33,SBT-3-33-14_0+1_1_20160614_053000.wav,2016-06-14 05:47:15-06:00,1036.6,287.997334,297.3090564,71.34647821,FALSE,8,,22,,22,22,val,2117_oven22.mp3,oven22,audio/SBT-3-33/oven22/2117_oven22.mp3,5,8,5,5,9
SBT-3-33_oven_0068,SBT-3-33,SBT-3-33-9_0+1_1_20160614_053000.wav,2016-06-14 05:47:15-06:00,1036.6,287.997334,297.3090564,62.94084267,FALSE,8,,22,,22,22,val,2118_oven22.mp3,oven22,audio/SBT-3-33/oven22/2118_oven22.mp3,5,8,5,7,7
SBT-3-33_oven_0068,SBT-3-33,SBT-3-33-5_0+1_0_20160614_053000.wav,2016-06-14 05:47:15-06:00,1036.6,287.997334,297.3090564,50.1660107,FALSE,8,,22,,22,22,val,2119_oven22.mp3,oven22,audio/SBT-3-33/oven22/2119_oven22.mp3,5,8,7,7,7
SBT-3-33_oven_0082,SBT-3-33,SBT-3-33-14_0+1_1_20160614_053000.wav,2016-06-14 05:55:33-06:00,1534.4,279.7398651,279.1430936,51.52561874,FALSE,8,,22,,22,22,val,2120_oven22.mp3,oven22,audio/SBT-3-33/oven22/2120_oven22.mp3,5,8,7,7,7
SBT-3-33_oven_0082,SBT-3-33,SBT-3-33-15_0+1_0_20160614_053000.wav,2016-06-14 05:55:33-06:00,1534.4,279.7398651,279.1430936,27.94564345,FALSE,8,,22,,22,22,val,2121_oven22.mp3,oven22,audio/SBT-3-33/oven22/2121_oven22.mp3,5,8,7,7,9
SBT-3-33_oven_0082,SBT-3-33,SBT-3-33-13_0+1_0_20160614_053000.wav,2016-06-14 05:55:33-06:00,1534.4,279.7398651,279.1430936,84.08750523,FALSE,8,,22,,22,22,val,2122_oven22.mp3,oven22,audio/SBT-3-33/oven22/2122_oven22.mp3,5,8,5,7,7
SBT-3-33_oven_0082,SBT-3-33,SBT-3-33-9_0+1_1_20160614_053000.wav,2016-06-14 05:55:33-06:00,1534.4,279.7398651,279.1430936,47.22680602,FALSE,8,,22,,22,22,val,2123_oven22.mp3,oven22,audio/SBT-3-33/oven22/2123_oven22.mp3,5,8,5,7,9
SBT-3-33_oven_0082,SBT-3-33,SBT-3-33-10_0+1_1_20160614_053000.wav,2016-06-14 05:55:33-06:00,1534.4,279.7398651,279.1430936,16.31287265,TRUE,8,,22,,22,22,val,2124_oven22.mp3,oven22,audio/SBT-3-33/oven22/2124_oven22.mp3,5,8,5,5,7
SBT-3-33_oven_0091,SBT-3-33,SBT-3-33-41_0+1_1_20160614_053000.wav,2016-06-14 05:57:21-06:00,1642.2,107.7848667,8.41982211,32.33660131,FALSE,7,,21,,21,21,val,2125_oven21.mp3,oven21,audio/SBT-3-33/oven21/2125_oven21.mp3,5,7,6,7,8
SBT-3-33_oven_0091,SBT-3-33,SBT-3-33-42_0+1_0_20160614_053000.wav,2016-06-14 05:57:21-06:00,1642.2,107.7848667,8.41982211,32.94404589,FALSE,7,,21,,21,21,val,2126_oven21.mp3,oven21,audio/SBT-3-33/oven21/2126_oven21.mp3,5,7,6,7,7
SBT-3-33_oven_0091,SBT-3-33,SBT-3-33-46_0+1_1_20160614_053000.wav,2016-06-14 05:57:21-06:00,1642.2,107.7848667,8.41982211,12.94537003,TRUE,7,,21,,21,21,val,2127_oven21.mp3,oven21,audio/SBT-3-33/oven21/2127_oven21.mp3,5,7,6,7,8
SBT-3-33_oven_0091,SBT-3-33,SBT-3-33-47_0+1_0_20160614_053000.wav,2016-06-14 05:57:21-06:00,1642.2,107.7848667,8.41982211,15.00667031,FALSE,7,,21,,21,21,val,2128_oven21.mp3,oven21,audio/SBT-3-33/oven21/2128_oven21.mp3,5,7,6,7,8
SBT-3-33_oven_0091,SBT-3-33,SBT-3-33-37_0+1_0_20160614_053000.wav,2016-06-14 05:57:21-06:00,1642.2,107.7848667,8.41982211,74.42262142,FALSE,7,,21,,21,21,val,2129_oven21.mp3,oven21,audio/SBT-3-33/oven21/2129_oven21.mp3,5,7,6,7,7
SBT-3-33_oven_0093,SBT-3-33,SBT-3-33-41_0+1_1_20160614_053000.wav,2016-06-14 05:58:00-06:00,1682.8,107.6260344,8.67136818,32.08536838,FALSE,7,,21,,21,21,val,2130_oven21.mp3,oven21,audio/SBT-3-33/oven21/2130_oven21.mp3,5,7,5,7,8
SBT-3-33_oven_0093,SBT-3-33,SBT-3-33-42_0+1_0_20160614_053000.wav,2016-06-14 05:58:00-06:00,1682.8,107.6260344,8.67136818,32.66491097,FALSE,7,,21,,21,21,val,2131_oven21.mp3,oven21,audio/SBT-3-33/oven21/2131_oven21.mp3,5,7,5,7,7
SBT-3-33_oven_0093,SBT-3-33,SBT-3-33-46_0+1_1_20160614_053000.wav,2016-06-14 05:58:00-06:00,1682.8,107.6260344,8.67136818,12.99166797,TRUE,7,,21,,21,21,val,2132_oven21.mp3,oven21,audio/SBT-3-33/oven21/2132_oven21.mp3,5,7,6,7,7
SBT-3-33_oven_0093,SBT-3-33,SBT-3-33-47_0+1_0_20160614_053000.wav,2016-06-14 05:58:00-06:00,1682.8,107.6260344,8.67136818,14.93672228,FALSE,7,,21,,21,21,val,2133_oven21.mp3,oven21,audio/SBT-3-33/oven21/2133_oven21.mp3,5,7,6,7,7
SBT-3-33_oven_0093,SBT-3-33,SBT-3-33-37_0+1_0_20160614_053000.wav,2016-06-14 05:58:00-06:00,1682.8,107.6260344,8.67136818,74.12554508,FALSE,7,,21,,21,21,val,2134_oven21.mp3,oven21,audio/SBT-3-33/oven21/2134_oven21.mp3,5,7,6,7,8
SBT-3-33_oven_0095,SBT-3-33,SBT-3-33-42_0+1_0_20160614_060000.wav,2016-06-14 06:01:51-06:00,114,109.5371592,18.03516792,24.20083997,FALSE,7,,21,,21,21,val,2135_oven21.mp3,oven21,audio/SBT-3-33/oven21/2135_oven21.mp3,5,7,5,5,7
SBT-3-33_oven_0095,SBT-3-33,SBT-3-33-46_0+1_1_20160614_060000.wav,2016-06-14 06:01:51-06:00,114,109.5371592,18.03516792,21.43566722,FALSE,7,,21,,21,21,val,2136_oven21.mp3,oven21,audio/SBT-3-33/oven21/2136_oven21.mp3,5,7,5,7,8
SBT-3-33_oven_0095,SBT-3-33,SBT-3-33-41_0+1_1_20160614_060000.wav,2016-06-14 06:01:51-06:00,114,109.5371592,18.03516792,31.23873678,FALSE,7,,21,,21,21,val,2137_oven21.mp3,oven21,audio/SBT-3-33/oven21/2137_oven21.mp3,5,7,5,5,7
SBT-3-33_oven_0095,SBT-3-33,SBT-3-33-48_0+1_1_20160614_060000.wav,2016-06-14 06:01:51-06:00,114,109.5371592,18.03516792,45.81618209,FALSE,7,,21,,21,21,val,2138_oven21.mp3,oven21,audio/SBT-3-33/oven21/2138_oven21.mp3,5,7,6,7,7
SBT-3-33_oven_0095,SBT-3-33,SBT-3-33-47_0+1_0_20160614_060000.wav,2016-06-14 06:01:51-06:00,114,109.5371592,18.03516792,8.683927144,TRUE,7,,21,,21,21,val,2139_oven21.mp3,oven21,audio/SBT-3-33/oven21/2139_oven21.mp3,5,7,5,7,8
SBT-3-33_oven_0095,SBT-3-33,SBT-3-33-37_0+1_0_20160614_060000.wav,2016-06-14 06:01:51-06:00,114,109.5371592,18.03516792,67.1770547,FALSE,7,,21,,21,21,val,2140_oven21.mp3,oven21,audio/SBT-3-33/oven21/2140_oven21.mp3,5,7,6,7,7
SBT-3-33_oven_0097,SBT-3-33,SBT-3-33-42_0+1_0_20160614_060000.wav,2016-06-14 06:02:09-06:00,129.8,109.976732,18.3959132,24.02761993,FALSE,7,,21,,21,21,val,2141_oven21.mp3,oven21,audio/SBT-3-33/oven21/2141_oven21.mp3,5,7,5,7,7
SBT-3-33_oven_0097,SBT-3-33,SBT-3-33-46_0+1_1_20160614_060000.wav,2016-06-14 06:02:09-06:00,129.8,109.976732,18.3959132,21.97745691,FALSE,7,,21,,21,21,val,2142_oven21.mp3,oven21,audio/SBT-3-33/oven21/2142_oven21.mp3,5,7,6,7,8
SBT-3-33_oven_0097,SBT-3-33,SBT-3-33-41_0+1_1_20160614_060000.wav,2016-06-14 06:02:09-06:00,129.8,109.976732,18.3959132,31.62721772,FALSE,7,,21,,21,21,val,2143_oven21.mp3,oven21,audio/SBT-3-33/oven21/2143_oven21.mp3,5,7,5,5,7
SBT-3-33_oven_0097,SBT-3-33,SBT-3-33-48_0+1_1_20160614_060000.wav,2016-06-14 06:02:09-06:00,129.8,109.976732,18.3959132,45.25331736,FALSE,7,,21,,21,21,val,2144_oven21.mp3,oven21,audio/SBT-3-33/oven21/2144_oven21.mp3,5,7,5,5,7
SBT-3-33_oven_0097,SBT-3-33,SBT-3-33-47_0+1_0_20160614_060000.wav,2016-06-14 06:02:09-06:00,129.8,109.976732,18.3959132,8.20205451,TRUE,7,,21,,21,21,val,2145_oven21.mp3,oven21,audio/SBT-3-33/oven21/2145_oven21.mp3,5,7,6,7,8
SBT-3-33_oven_0097,SBT-3-33,SBT-3-33-43_0+1_1_20160614_060000.wav,2016-06-14 06:02:09-06:00,129.8,109.976732,18.3959132,50.69417385,FALSE,7,,21,,21,21,val,2146_oven21.mp3,oven21,audio/SBT-3-33/oven21/2146_oven21.mp3,5,7,5,7,8
SBT-3-33_oven_0097,SBT-3-33,SBT-3-33-37_0+1_0_20160614_060000.wav,2016-06-14 06:02:09-06:00,129.8,109.976732,18.3959132,67.13165216,FALSE,7,,21,,21,21,val,2147_oven21.mp3,oven21,audio/SBT-3-33/oven21/2147_oven21.mp3,5,7,5,7,8
SBT-3-33_oven_0100,SBT-3-33,SBT-3-33-41_0+1_1_20160614_060000.wav,2016-06-14 06:03:18-06:00,198.4,107.7752973,20.34292654,29.24738565,FALSE,7,,21,,21,21,val,2148_oven21.mp3,oven21,audio/SBT-3-33/oven21/2148_oven21.mp3,5,7,6,7,8
SBT-3-33_oven_0100,SBT-3-33,SBT-3-33-42_0+1_0_20160614_060000.wav,2016-06-14 06:03:18-06:00,198.4,107.7752973,20.34292654,21.43061961,FALSE,7,,21,,21,21,val,2149_oven21.mp3,oven21,audio/SBT-3-33/oven21/2149_oven21.mp3,5,7,6,7,8
SBT-3-33_oven_0100,SBT-3-33,SBT-3-33-46_0+1_1_20160614_060000.wav,2016-06-14 06:03:18-06:00,198.4,107.7752973,20.34292654,22.59061219,FALSE,7,,21,,21,21,val,2150_oven21.mp3,oven21,audio/SBT-3-33/oven21/2150_oven21.mp3,5,7,5,7,7
SBT-3-33_oven_0100,SBT-3-33,SBT-3-33-47_0+1_0_20160614_060000.wav,2016-06-14 06:03:18-06:00,198.4,107.7752973,20.34292654,10.40779881,TRUE,7,,21,,21,21,val,2151_oven21.mp3,oven21,audio/SBT-3-33/oven21/2151_oven21.mp3,5,7,6,7,8
SBT-3-33_oven_0100,SBT-3-33,SBT-3-33-37_0+1_0_20160614_060000.wav,2016-06-14 06:03:18-06:00,198.4,107.7752973,20.34292654,64.27726408,FALSE,7,,21,,21,21,val,2152_oven21.mp3,oven21,audio/SBT-3-33/oven21/2152_oven21.mp3,5,7,5,5,7
SBT-3-33_oven_0106,SBT-3-33,SBT-3-33-41_0+1_1_20160614_060000.wav,2016-06-14 06:04:42-06:00,284.8,107.4388924,20.8226403,28.88266723,FALSE,7,,21,,21,21,val,2153_oven21.mp3,oven21,audio/SBT-3-33/oven21/2153_oven21.mp3,5,7,5,5,7
SBT-3-33_oven_0106,SBT-3-33,SBT-3-33-42_0+1_0_20160614_060000.wav,2016-06-14 06:04:42-06:00,284.8,107.4388924,20.8226403,20.86870112,FALSE,7,,21,,21,21,val,2154_oven21.mp3,oven21,audio/SBT-3-33/oven21/2154_oven21.mp3,5,7,6,7,8
SBT-3-33_oven_0106,SBT-3-33,SBT-3-33-46_0+1_1_20160614_060000.wav,2016-06-14 06:04:42-06:00,284.8,107.4388924,20.8226403,22.88202943,FALSE,7,,21,,21,21,val,2155_oven21.mp3,oven21,audio/SBT-3-33/oven21/2155_oven21.mp3,5,7,5,5,7
SBT-3-33_oven_0106,SBT-3-33,SBT-3-33-47_0+1_0_20160614_060000.wav,2016-06-14 06:04:42-06:00,284.8,107.4388924,20.8226403,10.80006611,TRUE,7,,21,,21,21,val,2156_oven21.mp3,oven21,audio/SBT-3-33/oven21/2156_oven21.mp3,5,7,5,7,8
SBT-3-33_oven_0106,SBT-3-33,SBT-3-33-37_0+1_0_20160614_060000.wav,2016-06-14 06:04:42-06:00,284.8,107.4388924,20.8226403,63.69138542,FALSE,7,,21,,21,21,val,2157_oven21.mp3,oven21,audio/SBT-3-33/oven21/2157_oven21.mp3,5,7,5,7,8
SBT-3-33_oven_0107,SBT-3-33,SBT-3-33-41_0+1_1_20160614_060000.wav,2016-06-14 06:04:45-06:00,285,105.3570273,21.00412958,26.79424963,FALSE,7,,21,,21,21,val,2158_oven21.mp3,oven21,audio/SBT-3-33/oven21/2158_oven21.mp3,5,7,6,5,7
SBT-3-33_oven_0107,SBT-3-33,SBT-3-33-42_0+1_0_20160614_060000.wav,2016-06-14 06:04:45-06:00,285,105.3570273,21.00412958,20.13231866,FALSE,7,,21,,21,21,val,2159_oven21.mp3,oven21,audio/SBT-3-33/oven21/2159_oven21.mp3,5,7,5,7,7
SBT-3-33_oven_0107,SBT-3-33,SBT-3-33-46_0+1_1_20160614_060000.wav,2016-06-14 06:04:45-06:00,285,105.3570273,21.00412958,22.27130106,FALSE,7,,21,,21,21,val,2160_oven21.mp3,oven21,audio/SBT-3-33/oven21/2160_oven21.mp3,5,7,5,5,7
SBT-3-33_oven_0107,SBT-3-33,SBT-3-33-47_0+1_0_20160614_060000.wav,2016-06-14 06:04:45-06:00,285,105.3570273,21.00412958,12.88714613,TRUE,7,,21,,21,21,val,2161_oven21.mp3,oven21,audio/SBT-3-33/oven21/2161_oven21.mp3,5,7,5,7,7
SBT-3-33_oven_0107,SBT-3-33,SBT-3-33-37_0+1_0_20160614_060000.wav,2016-06-14 06:04:45-06:00,285,105.3570273,21.00412958,62.38575709,FALSE,7,,21,,21,21,val,2162_oven21.mp3,oven21,audio/SBT-3-33/oven21/2162_oven21.mp3,5,7,5,7,8
SBT-3-33_oven_0111,SBT-3-33,SBT-3-33-47_0+1_0_20160614_060000.wav,2016-06-14 06:05:45-06:00,346,110.4221997,24.92210206,9.545491793,TRUE,7,,21,,21,21,val,2163_oven21.mp3,oven21,audio/SBT-3-33/oven21/2163_oven21.mp3,5,7,5,7,8
SBT-3-33_oven_0111,SBT-3-33,SBT-3-33-42_0+1_0_20160614_060000.wav,2016-06-14 06:05:45-06:00,346,110.4221997,24.92210206,18.38583864,FALSE,7,,21,,21,21,val,2164_oven21.mp3,oven21,audio/SBT-3-33/oven21/2164_oven21.mp3,5,7,6,7,8
SBT-3-33_oven_0111,SBT-3-33,SBT-3-33-46_0+1_1_20160614_060000.wav,2016-06-14 06:05:45-06:00,346,110.4221997,24.92210206,27.86793926,FALSE,7,,21,,21,21,val,2165_oven21.mp3,oven21,audio/SBT-3-33/oven21/2165_oven21.mp3,5,7,5,7,8
SBT-3-33_oven_0111,SBT-3-33,SBT-3-33-41_0+1_1_20160614_060000.wav,2016-06-14 06:05:45-06:00,346,110.4221997,24.92210206,31.93119593,FALSE,7,,21,,21,21,val,2166_oven21.mp3,oven21,audio/SBT-3-33/oven21/2166_oven21.mp3,5,7,5,7,7
SBT-3-33_oven_0111,SBT-3-33,SBT-3-33-43_0+1_1_20160614_060000.wav,2016-06-14 06:05:45-06:00,346,110.4221997,24.92210206,44.22242411,FALSE,7,,21,,21,21,val,2167_oven21.mp3,oven21,audio/SBT-3-33/oven21/2167_oven21.mp3,5,7,5,7,8
SBT-3-33_oven_0139,SBT-3-33,SBT-3-33-41_0+1_1_20160614_060000.wav,2016-06-14 06:12:51-06:00,771.6,107.3596143,21.10111154,28.79021027,FALSE,7,,21,,21,21,val,2168_oven21.mp3,oven21,audio/SBT-3-33/oven21/2168_oven21.mp3,5,7,5,7,7
SBT-3-33_oven_0139,SBT-3-33,SBT-3-33-42_0+1_0_20160614_060000.wav,2016-06-14 06:12:51-06:00,771.6,107.3596143,21.10111154,20.57943747,FALSE,7,,21,,21,21,val,2169_oven21.mp3,oven21,audio/SBT-3-33/oven21/2169_oven21.mp3,5,7,5,7,8
SBT-3-33_oven_0139,SBT-3-33,SBT-3-33-46_0+1_1_20160614_060000.wav,2016-06-14 06:12:51-06:00,771.6,107.3596143,21.10111154,23.10333044,FALSE,7,,21,,21,21,val,2170_oven21.mp3,oven21,audio/SBT-3-33/oven21/2170_oven21.mp3,5,7,6,7,8
SBT-3-33_oven_0139,SBT-3-33,SBT-3-33-47_0+1_0_20160614_060000.wav,2016-06-14 06:12:51-06:00,771.6,107.3596143,21.10111154,10.92123641,TRUE,7,,21,,21,21,val,2171_oven21.mp3,oven21,audio/SBT-3-33/oven21/2171_oven21.mp3,5,7,6,7,8
SBT-3-33_oven_0139,SBT-3-33,SBT-3-33-37_0+1_0_20160614_060000.wav,2016-06-14 06:12:51-06:00,771.6,107.3596143,21.10111154,63.41692616,FALSE,7,,21,,21,21,val,2172_oven21.mp3,oven21,audio/SBT-3-33/oven21/2172_oven21.mp3,5,7,6,7,8
SBT-3-33_oven_0143,SBT-3-33,SBT-3-33-43_0+1_1_20160614_060000.wav,2016-06-14 06:13:39-06:00,821.8,110.1931929,24.21027602,44.96742028,FALSE,7,,21,,21,21,val,2173_oven21.mp3,oven21,audio/SBT-3-33/oven21/2173_oven21.mp3,5,7,5,7,7
SBT-3-33_oven_0143,SBT-3-33,SBT-3-33-42_0+1_0_20160614_060000.wav,2016-06-14 06:13:39-06:00,821.8,110.1931929,24.21027602,18.88338469,FALSE,7,,21,,21,21,val,2174_oven21.mp3,oven21,audio/SBT-3-33/oven21/2174_oven21.mp3,5,7,6,7,7
SBT-3-33_oven_0143,SBT-3-33,SBT-3-33-48_0+1_1_20160614_060000.wav,2016-06-14 06:13:39-06:00,821.8,110.1931929,24.21027602,42.34120592,FALSE,7,,21,,21,21,val,2175_oven21.mp3,oven21,audio/SBT-3-33/oven21/2175_oven21.mp3,5,7,5,5,7
SBT-3-33_oven_0143,SBT-3-33,SBT-3-33-47_0+1_0_20160614_060000.wav,2016-06-14 06:13:39-06:00,821.8,110.1931929,24.21027602,9.337505492,TRUE,7,,21,,21,21,val,2176_oven21.mp3,oven21,audio/SBT-3-33/oven21/2176_oven21.mp3,5,7,5,7,7
SBT-3-33_oven_0143,SBT-3-33,SBT-3-33-37_0+1_0_20160614_060000.wav,2016-06-14 06:13:39-06:00,821.8,110.1931929,24.21027602,62.59402505,FALSE,7,,21,,21,21,val,2177_oven21.mp3,oven21,audio/SBT-3-33/oven21/2177_oven21.mp3,5,7,5,7,7
SBT-3-33_oven_0159,SBT-3-33,SBT-3-33-47_0+1_0_20160614_060000.wav,2016-06-14 06:17:06-06:00,1026,128.6758982,32.66576292,17.03245343,TRUE,7,,21,,21,21,val,2178_oven21.mp3,oven21,audio/SBT-3-33/oven21/2178_oven21.mp3,5,7,6,7,8
SBT-3-33_oven_0159,SBT-3-33,SBT-3-33-42_0+1_0_20160614_060000.wav,2016-06-14 06:17:06-06:00,1026,128.6758982,32.66576292,28.9281343,FALSE,7,,21,,21,21,val,2179_oven21.mp3,oven21,audio/SBT-3-33/oven21/2179_oven21.mp3,5,7,5,7,8
SBT-3-33_oven_0159,SBT-3-33,SBT-3-33-41_0+1_1_20160614_060000.wav,2016-06-14 06:17:06-06:00,1026,128.6758982,32.66576292,51.13423726,FALSE,7,,21,,21,21,val,2180_oven21.mp3,oven21,audio/SBT-3-33/oven21/2180_oven21.mp3,5,7,6,7,8
SBT-3-33_oven_0159,SBT-3-33,SBT-3-33-48_0+1_1_20160614_060000.wav,2016-06-14 06:17:06-06:00,1026,128.6758982,32.66576292,22.0162127,FALSE,7,,21,,21,21,val,2181_oven21.mp3,oven21,audio/SBT-3-33/oven21/2181_oven21.mp3,5,7,6,7,8
SBT-3-33_oven_0159,SBT-3-33,SBT-3-33-43_0+1_1_20160614_060000.wav,2016-06-14 06:17:06-06:00,1026,128.6758982,32.66576292,36.35332989,FALSE,7,,21,,21,21,val,2182_oven21.mp3,oven21,audio/SBT-3-33/oven21/2182_oven21.mp3,5,7,6,7,8
SBT-3-33_oven_0160,SBT-3-33,SBT-3-33-9_0+1_1_20160614_060000.wav,2016-06-14 06:17:15-06:00,1037,282.980829,288.2739367,53.97982592,FALSE,8,,21,,22,22,val,2183_oven22.mp3,oven22,audio/SBT-3-33/oven22/2183_oven22.mp3,5,8,5,7,7
SBT-3-33_oven_0160,SBT-3-33,SBT-3-33-4_0+1_0_20160614_060000.wav,2016-06-14 06:17:15-06:00,1037,282.980829,288.2739367,64.73512486,FALSE,8,,21,,22,22,val,2184_oven22.mp3,oven22,audio/SBT-3-33/oven22/2184_oven22.mp3,5,8,7,7,9
SBT-3-33_oven_0160,SBT-3-33,SBT-3-33-15_0+1_0_20160614_060000.wav,2016-06-14 06:17:15-06:00,1037,282.980829,288.2739367,36.53840723,FALSE,8,,21,,22,22,val,2185_oven22.mp3,oven22,audio/SBT-3-33/oven22/2185_oven22.mp3,5,8,5,5,7
SBT-3-33_oven_0160,SBT-3-33,SBT-3-33-13_0+1_0_20160614_060000.wav,2016-06-14 06:17:15-06:00,1037,282.980829,288.2739367,93.50910808,FALSE,8,,21,,22,22,val,2186_oven22.mp3,oven22,audio/SBT-3-33/oven22/2186_oven22.mp3,5,8,5,5,7
SBT-3-33_oven_0160,SBT-3-33,SBT-3-33-14_0+1_1_20160614_060000.wav,2016-06-14 06:17:15-06:00,1037,282.980829,288.2739367,61.20403799,FALSE,8,,21,,22,22,val,2187_oven22.mp3,oven22,audio/SBT-3-33/oven22/2187_oven22.mp3,5,8,7,5,7
SBT-3-33_oven_0160,SBT-3-33,SBT-3-33-10_0+1_1_20160614_060000.wav,2016-06-14 06:17:15-06:00,1037,282.980829,288.2739367,21.26448396,TRUE,8,,21,,22,22,val,2188_oven22.mp3,oven22,audio/SBT-3-33/oven22/2188_oven22.mp3,5,8,5,5,7
SBT-3-33_oven_0182,SBT-3-33,SBT-3-33-42_0+1_0_20160614_060000.wav,2016-06-14 06:21:30-06:00,1290.6,128.4547514,35.40976431,28.07868819,FALSE,7,,22,,21,21,val,2189_oven21.mp3,oven21,audio/SBT-3-33/oven21/2189_oven21.mp3,5,7,5,6,7
SBT-3-33_oven_0182,SBT-3-33,SBT-3-33-38_0+1_1_20160614_060000.wav,2016-06-14 06:21:30-06:00,1290.6,128.4547514,35.40976431,68.78966568,FALSE,7,,22,,21,21,val,2190_oven21.mp3,oven21,audio/SBT-3-33/oven21/2190_oven21.mp3,5,7,5,6,8
SBT-3-33_oven_0182,SBT-3-33,SBT-3-33-46_0+1_1_20160614_060000.wav,2016-06-14 06:21:30-06:00,1290.6,128.4547514,35.40976431,46.73629693,FALSE,7,,22,,21,21,val,2191_oven21.mp3,oven21,audio/SBT-3-33/oven21/2191_oven21.mp3,5,7,5,6,7
SBT-3-33_oven_0182,SBT-3-33,SBT-3-33-41_0+1_1_20160614_060000.wav,2016-06-14 06:21:30-06:00,1290.6,128.4547514,35.40976431,51.54443106,FALSE,7,,22,,21,21,val,2192_oven21.mp3,oven21,audio/SBT-3-33/oven21/2192_oven21.mp3,5,7,5,6,7
